ClientID,Age,AnnualIncome,PurchaseAmount,PurchaseFrequency,CustomerSatisfaction,Region,Ville,Latitude,Longitude,Population,Altitude,DiscountApplied,OrderMethod,PaymentMethod,ShippingCost
Client_1575,58.0,69450.28307098635,1442.2347028128315,2.189454642659297,1.4776983298130077,Alpes-de-Haute-Provence,Fontienne,44.01,5.793,133.0,714.0,True,Online,Bank Transfer,8.434193993985122
Client_26727,20.0,19412.726146596568,253.82896804103484,1.4006970882042655,3.1700699853050383,Haut-Rhin,Guewenheim,47.75,7.093,1332.0,341.0,True,Mobile App,Bank Transfer,20.83947086503293
Client_11510,25.0,57733.17994346121,931.7926294712895,1.3941830308899965,2.1675125252950678,Haute-Garonne,Labastide-Paumès,43.336,0.938,149.0,287.0,True,Online,PayPal,14.104721922488412
Client_18400,65.0,49123.727660373086,1050.3852572464305,1.2113212054084133,0.838518380314293,Marne,Givry-en-Argonne,48.951,4.887,454.0,174.0,True,Online,PayPal,12.102517091148266
Client_28719,64.0,71206.13925792815,1715.999109194655,2.0361222346678898,1.405571908553279,Savoie,Grand-Aigueblanche,45.501,6.51,3809.0,1072.0,True,Mobile App,PayPal,23.758430203327897
Client_1661,71.0,49577.03346980818,463.66601419417316,3.4317282240322022,0.6511161175542259,Alpes-de-Haute-Provence,Saint-Martin-de-Brômes,43.769,5.945,630.0,461.0,False,Mobile App,Credit Card,17.34585386662129
Client_26224,36.0,21066.5203565557,395.1030151517554,1.6335409038230981,3.7224093589075427,Bas-Rhin,Ergersheim,48.57,7.528,1455.0,186.0,False,Mobile App,Bank Transfer,19.67039517276241
Client_10241,67.0,51221.17853580299,903.901377422892,1.9865714330068374,2.012458311966469,Eure-et-Loir,Thiron-Gardais,48.311,0.994,982.0,245.0,False,Mobile App,Credit Card,8.769373968065565
Client_17261,73.0,22604.503075929275,243.53739141802808,0.8420279863422486,2.3137831231261288,Lot-et-Garonne,Pont-du-Casse,44.232,0.681,4173.0,121.0,False,Mobile App,Bank Transfer,22.356764194792675
Client_31250,54.0,32144.27037679177,922.1599870167956,1.0063887825759028,0.8183060552527248,Somme,Devise,49.857,3.007,56.0,79.0,False,In-store,PayPal,10.713555749564858
Client_15093,44.0,55002.75289891125,87.42890297370826,0.6200401481491712,2.680986326945505,Landes,Callen,44.299,-0.476,137.0,95.0,True,Mobile App,Bank Transfer,18.487227862706796
Client_33481,71.0,71070.42528255569,854.28943927308,0.5781404731643323,0.9932148550606241,Vosges,Évaux-et-Ménil,48.325,6.298,359.0,350.0,False,Mobile App,Bank Transfer,17.398062675939133
,44.0,34941.34866644137,821.5384000966056,1.0243824975577407,2.252678583032946,Eure-et-Loir,Écrosnes,48.545,1.727,823.0,156.0,False,Online,Bank Transfer,8.328578352181122
Client_6825,45.0,55830.17218307467,179.64914409526807,1.2921781705196291,1.9175335883994604,Côte-d'Or,Éguilly,47.303,4.501,70.0,397.0,False,In-store,PayPal,6.722991314313688
Client_27381,39.0,40464.42944032745,235.95195910143994,2.0648220972100337,4.28897966529205,Haute-Saône,La Chapelle-lès-Luxeuil,47.77,6.366,386.0,273.0,True,Online,Credit Card,20.537684146421036
Client_28836,73.0,50768.31493837803,947.3312226519489,0.9587500310199006,1.2322650988905266,Savoie,Loisieux,45.652,5.734,212.0,631.0,True,Online,PayPal,10.709101868735196
Client_18877,69.0,49405.452032723646,418.08065993594425,1.9564051172827788,2.357460453878475,Haute-Marne,Courcelles-sur-Blaise,48.414,4.941,88.0,215.0,True,Online,Credit Card,25.34971551421855
Client_23852,30.0,22979.955570059818,399.1371647724802,2.140914234370152,0.36715284613081445,Pas-de-Calais,Fouquières-lès-Béthune,50.516,2.613,1115.0,36.0,True,Online,Credit Card,8.150565333788897
Client_31634,27.0,9481.303924147014,296.512119682534,1.2544815170165111,7.2512917844449705,Somme,Rambures,49.941,1.702,363.0,148.0,True,In-store,PayPal,15.409040055040286
Client_32003,51.0,26522.217470022337,1122.6985732436951,0.42419157411894165,3.2268830451476367,Tarn,Puygouzon,43.892,2.17,3540.0,229.0,False,In-store,Bank Transfer,15.109038888099017
Client_7974,29.0,24755.76824484538,115.86094147579763,0.9711642018902726,3.309996018428869,Dordogne,Champs-Romain,45.532,0.774,283.0,280.0,False,Mobile App,Bank Transfer,8.72341874391189
Client_31043,20.0,35848.81889253287,334.68543563444456,2.494839223310664,0.9956028598065221,Somme,Argoules,50.341,1.836,326.0,52.0,False,In-store,Credit Card,7.088059374552717
Client_11028,32.0,36902.69882474855,304.87015272232753,2.612173358796382,6.771769752734214,Gard,Gagnières,44.308,4.129,1089.0,243.0,True,Online,Credit Card,17.17641668922485
Client_5400,56.0,26250.508366581238,756.8908717012853,1.817975958256464,1.9900765848736652,Charente,Montjean,46.088,0.12,246.0,137.0,False,Online,Credit Card,7.9601828695656085
Client_27021,25.0,66257.26168996499,69.72521600701668,0.00036214836080969475,5.325379134690133,Rhône,Chamelet,45.983,4.51,700.0,486.0,True,Online,PayPal,12.77837282849482
Client_17105,64.0,84022.25945353883,894.4595716731195,1.7042744903854166,2.8852972043087832,Lot-et-Garonne,Casseneuil,44.442,0.624,2371.0,74.0,True,Online,Credit Card,11.672350206989938
Client_20180,34.0,22307.668547378835,140.00757141376886,1.695137701921151,2.668337018884189,Meuse,Fontaines-Saint-Clair,49.369,5.234,38.0,257.0,False,In-store,PayPal,19.795972831755034
Client_14345,63.0,36872.48023369408,723.4856505760798,0.7673012083352198,3.0692138850806447,Isère,Saint-Alban-de-Roche,45.596,5.224,2113.0,332.0,False,Online,Bank Transfer,11.50796998164566
Client_9903,58.0,42718.20328426259,1164.4730995095183,2.4730219446337256,6.456211732169701,Eure,Villez-sur-le-Neubourg,49.155,0.861,249.0,141.0,True,In-store,Credit Card,15.07520689495011
Client_9536,79.0,56691.755336138645,112.36404679666482,1.6310604349304272,2.963063928867129,Eure,Folleville,49.155,0.505,194.0,176.0,False,Online,PayPal,18.859172237795697
Client_28863,65.0,41121.34800489201,1040.9533677330803,0.7485520640428501,1.523872195306552,Savoie,Mouxy,45.682,5.935,2270.0,680.0,True,Mobile App,PayPal,23.075002337171483
Client_23588,57.0,45668.000618607395,146.55116463498717,0.0616570689525769,1.5765825218388159,Pas-de-Calais,Bajus,50.422,2.482,360.0,128.0,True,Mobile App,PayPal,18.58288172270505
Client_28880,23.0,20553.674270119856,668.1668034108911,0.8547873416277657,3.315500240042491,Savoie,Le Pont-de-Beauvoisin,45.536,5.673,2087.0,272.0,False,In-store,Bank Transfer,19.910056112766355
Client_14258,47.0,60978.008239510425,781.1446273053386,3.506847203793906,1.0753479275086377,Isère,Montrevel,45.482,5.406,442.0,558.0,False,Online,Credit Card,7.049572468467763
Client_25565,59.0,74359.55866682268,168.4456281151488,0.9492630473071246,1.524663447407666,Hautes-Pyrénées,Escaunets,43.346,-0.081,119.0,339.0,False,Mobile App,Bank Transfer,19.776399900240367
Client_17864,54.0,30990.1504590421,85.1277153776467,0.16651341281751955,0.07699415839330204,Manche,La Haye-Pesnel,48.796,-1.397,1262.0,109.0,False,Mobile App,Bank Transfer,10.313272263246015
Client_19322,24.0,26073.581509125816,491.2614661011099,3.508181526751629,3.322872641145513,Mayenne,Mézangers,48.19,-0.433,623.0,111.0,True,In-store,Credit Card,16.315814674560016
Client_18597,64.0,70981.59965772883,1005.8138393747354,3.110202044061371,1.8081163356777967,Marne,Saint-Imoges,49.11,3.975,320.0,268.0,False,Mobile App,Credit Card,13.4073918058902
Client_6518,21.0,30080.608008053678,795.9365716291877,2.3088467758644264,0.8847262171879735,Corrèze,Saint-Julien-le-Vendômois,45.461,1.329,242.0,334.0,False,In-store,PayPal,13.72564945242646
Client_26907,50.0,48365.833625170046,120.9077438225388,2.4686779206574125,0.24154055164471377,Haut-Rhin,Schweighouse-Thann,47.753,7.17,747.0,290.0,True,Online,Credit Card,13.052133148283158
Client_34528,44.0,24287.068477232904,1102.939287641063,2.30717716612831,1.7402811109903527,Essonne,Verrières-le-Buisson,48.746,2.267,14597.0,121.0,True,In-store,Credit Card,5.57338529176487
Client_26898,22.0,34729.216960901496,251.55563166419427,0.9863147968504131,3.0206615563587427,Haut-Rhin,Saint-Cosme,47.683,7.062,79.0,371.0,False,Online,PayPal,12.893680829258253
Client_15102,30.0,61136.33065090604,317.8744762997569,2.368609843523,1.3934842930349032,Landes,Castaignos-Souslens,43.586,-0.651,419.0,105.0,True,In-store,Credit Card,5.980294097421723
Client_32077,34.0,24197.2770864059,1169.085722488915,1.9219620585374075,4.86799026824332,Tarn,Teillet,43.834,2.34,445.0,452.0,True,Online,Bank Transfer,16.082363942612776
Client_4577,58.0,42425.52336144829,1313.9671180387406,1.4753732539800284,2.990819706449541,Calvados,Deauville,49.359,0.075,3565.0,15.0,True,Online,Bank Transfer,14.065071080039449
Client_26,74.0,46815.33246009794,78.59439952997798,0.9689015744743451,1.6462155387020587,Ain,Beaupont,46.41,5.265,700.0,205.0,False,Online,PayPal,19.178190843712738
Client_23127,77.0,28802.713595668487,1035.3727539888628,1.5809662025128455,2.5278089465937175,Orne,Alençon,48.43,0.082,25555.0,140.0,False,Mobile App,Bank Transfer,13.329430004997977
Client_34597,65.0,51206.15212683838,426.41295753107363,0.7708479874856806,3.211711064086437,Seine-Saint-Denis,L'Île-Saint-Denis,48.936,2.34,8664.0,27.0,True,Mobile App,PayPal,24.579874983529848
Client_9169,64.0,34676.94211706086,690.1498128001488,2.006188667653242,1.7667706566455852,Drôme,Mours-Saint-Eusèbe,45.07,5.052,3385.0,191.0,True,Online,Bank Transfer,8.060682544248632
Client_6787,36.0,3389.449121302036,640.4907076828048,2.7522475839139915,3.7589413601479835,Côte-d'Or,Courcelles-lès-Montbard,47.593,4.396,88.0,300.0,False,Mobile App,Credit Card,13.954624131786128
Client_2644,79.0,70682.35396172252,246.42974733802328,0.0067076810221778395,0.3015182570427468,Ardennes,La Neuville-en-Tourne-à-Fuy,49.348,4.376,538.0,135.0,False,Mobile App,PayPal,19.203581028344097
Client_17268,68.0,28775.611214102748,155.87532919240513,1.8364234665909727,5.281397237507803,Lot-et-Garonne,Puymiclan,44.512,0.315,692.0,77.0,True,Mobile App,Bank Transfer,20.135254057851988
Client_812,78.0,54817.915650604285,482.9614270686642,1.919947238339442,1.2277178378925326,Aisne,Louâtre,49.258,3.248,176.0,129.0,True,Online,Credit Card,18.249089364990514
Client_8433,35.0,20247.883520395284,132.53882228077896,1.2598856958946438,4.146908370279638,Doubs,Baume-les-Dames,47.353,6.362,4991.0,373.0,True,Mobile App,Bank Transfer,17.05949735076018
Client_31982,76.0,36437.24549854326,810.2129677138923,1.7273968341360324,1.9228911373922979,Tarn,Noailles,44.01,1.982,211.0,265.0,True,Online,Bank Transfer,17.015342111312485
Client_11722,36.0,42964.17685176959,869.666885558145,2.687265590900984,1.0969752925291025,Haute-Garonne,Saint-Alban,43.692,1.414,6454.0,127.0,False,In-store,Credit Card,13.965120455514036
Client_18721,57.0,38856.982467504604,292.4339983779079,2.8643486054792286,1.960624874389115,Marne,Vienne-le-Château,49.19,4.888,515.0,190.0,False,Online,Credit Card,16.709444743416206
Client_351,34.0,4449.835042582788,796.1828615457808,1.4345274640646597,5.549715138754715,Ain,Simandre-sur-Suran,46.225,5.416,656.0,371.0,True,Mobile App,Bank Transfer,16.1760827286436
Client_7245,71.0,69899.7552697137,370.37341650002315,1.8890067278250986,1.6497138357512569,Côte-d'Or,Vic-de-Chassenay,47.472,4.265,208.0,328.0,False,Online,Credit Card,18.526744630321552
Client_7445,74.0,93637.22935969452,403.50744739742595,1.6920956576271207,3.894928241559751,Côtes-d'Armor,Plémet,48.179,-2.59,3739.0,152.0,True,Online,PayPal,21.251827584416453
Client_634,39.0,40329.06195821866,435.9034894226588,1.3125880136895276,3.903318641064791,Aisne,Cuiry-lès-Iviers,49.761,4.11,26.0,195.0,False,In-store,Bank Transfer,13.95365156544171
Client_31951,30.0,40160.0043218901,56.17006370148488,2.811944418584809,3.6557608447606675,Tarn,Milhars,44.128,1.879,237.0,249.0,False,Mobile App,Credit Card,18.542711084602594
Client_18111,38.0,34079.62010385446,154.667867612115,2.6671339756430816,2.6778214731652517,Manche,Tamerville,49.533,-1.453,690.0,79.0,False,Mobile App,Credit Card,13.571423894158904
Client_26747,73.0,53318.88692848768,22.81382649093851,1.4558299296177477,0.9735776311552542,Haut-Rhin,Hettenschlag,48.003,7.459,335.0,197.0,True,Online,Bank Transfer,22.631169849541205
Client_7525,23.0,21361.189546161273,177.89518402260566,1.043004177628192,4.515627145502195,Côtes-d'Armor,Runan,48.694,-3.216,262.0,80.0,False,Online,PayPal,17.49631057016204
Client_34929,19.0,37094.866214291185,1273.7573543400351,6.907296346269811,7.502684067595871,Guyane,Sinnamary,5.377,-52.958,2830.0,37.0,True,In-store,Bank Transfer,15.773186768063292
Client_26351,56.0,48795.09620821853,66.10412994099971,2.5268258843650164,0.21847173876933113,Bas-Rhin,Lingolsheim,48.556,7.682,20266.0,144.0,False,Online,Credit Card,11.949883810234303
Client_10392,75.0,33652.95210625174,138.2304688868113,1.5962940718203456,2.287010218863571,Finistère,Loc-Brévalaire,48.555,-4.406,211.0,59.0,True,Online,Credit Card,17.051365446897865
Client_7202,64.0,44260.55894580924,532.020883296533,0.9087789469213471,1.4521435140046355,Côte-d'Or,Thoisy-le-Désert,47.246,4.525,215.0,387.0,True,Online,Bank Transfer,12.397439042000993
Client_10466,43.0,43633.84595478081,252.6486343125934,1.6477922472674713,2.197910525625371,Finistère,Plouvorn,48.58,-4.038,2907.0,84.0,False,Online,PayPal,12.952133317570844
Client_20903,71.0,59110.157112187575,100.23273375059205,1.9015133052515,0.07158291473494671,Moselle,Coincy,49.109,6.283,328.0,232.0,False,Online,Credit Card,17.378562860383738
Client_23728,42.0,19989.745539797852,96.32894416945454,3.1520982721011586,1.7107481684309729,Pas-de-Calais,Chériennes,50.313,2.038,164.0,110.0,False,Mobile App,Credit Card,6.529432505419951
Client_6171,72.0,42539.263648559114,670.979720895263,1.5223361120941745,0.6330271226151596,Cher,Montigny,47.239,2.681,328.0,241.0,True,Online,PayPal,17.54650511925804
Client_21708,42.0,39321.657510801626,884.739916500749,2.711779920515764,2.072939829929643,Nièvre,Rouy,47.027,3.533,638.0,267.0,False,Mobile App,Credit Card,15.801484290553695
Client_34884,23.0,21914.941161231814,839.8035235540056,3.657050615425119,2.998853068961275,Martinique,L'Ajoupa-Bouillon,14.825,-61.114,1715.0,389.0,True,Online,Bank Transfer,13.401588776882923
Client_10354,78.0,36340.33374745157,824.0622297748736,0.9624722598096136,0.4679556349071323,Finistère,Île-de-Sein,48.036,-4.851,273.0,3.0,True,Online,Bank Transfer,5.354179879397611
Client_11302,65.0,64906.48101440649,884.6430167694315,1.135294695857692,4.323245821636428,Haute-Garonne,Bagiry,42.979,0.628,109.0,564.0,False,Online,Bank Transfer,14.87999162424935
Client_185,66.0,87573.16520070218,1594.5264542758537,3.299057309474248,1.768645091653772,Ain,Surjoux-Lhopital,46.022,5.778,141.0,705.0,False,Mobile App,Credit Card,14.3343500267723
Client_8858,69.0,4512.15280419554,655.7350899436833,1.6393893720976582,0.8506071633496899,Doubs,Saint-Gorgon-Main,47.023,6.323,267.0,833.0,False,Mobile App,PayPal,15.415173004376145
Client_31270,66.0,36021.54560472467,689.2321778980975,1.8654954101700305,0.9932166074785663,Somme,Eaucourt-sur-Somme,50.064,1.884,370.0,52.0,True,Online,,5.6468005654163775
Client_16909,34.0,16933.32401914146,55.387758693658384,2.4493648869000517,1.6225327207396845,Lot,Lugagnac,44.409,1.737,127.0,267.0,False,In-store,Credit Card,13.515020284697497
Client_21626,56.0,41208.68474902442,1260.3683810886823,0.18676912843181476,3.4392597129898825,Nièvre,Larochemillay,46.875,4.004,229.0,430.0,True,Mobile App,PayPal,19.851167038996106
Client_16876,72.0,51157.80299156586,1204.9317340326968,3.0821384814985313,0.43313021694115683,Lot,Lacapelle-Marival,44.728,1.926,1281.0,432.0,False,Online,Credit Card,8.917708897353666
Client_32280,48.0,25668.3099905489,300.212045323004,2.8578339486856317,6.285336592111783,Tarn-et-Garonne,Saint-Vincent-d'Autéjac,44.161,1.471,284.0,145.0,True,In-store,Credit Card,21.640165705274484
Client_1370,46.0,89020.91857222904,721.8573226737082,1.3699926678957692,5.131333218683848,Allier,Monteignet-sur-l'Andelot,46.118,3.256,262.0,321.0,False,In-store,Bank Transfer,16.720958838441533
Client_21817,33.0,46969.12473034022,175.30868228301858,1.5576103882764345,7.238261313173631,Nord,Artres,50.294,3.541,1064.0,75.0,True,Mobile App,Bank Transfer,10.022077088002977
Client_28029,58.0,39882.86874568704,1428.5066349928588,2.1320829624862165,1.2650664687511028,Saône-et-Loire,Issy-l'Évêque,46.709,3.972,687.0,352.0,,Mobile App,Credit Card,7.254719015448523
Client_17385,38.0,21354.577832964995,802.8966715780574,1.0445850345707501,3.4123673118065443,Lozère,Les Monts-Verts,44.858,3.205,329.0,1062.0,True,Mobile App,Bank Transfer,12.811043338778653
Client_33450,77.0,46428.44964392294,447.56185217158827,1.0955859791452665,0.464964710235944,Vosges,Docelles,48.145,6.618,864.0,449.0,True,Online,PayPal,10.537698454774581
Client_15788,23.0,44476.09278294037,1830.7309662528794,0.7517243673606578,1.2240892089278184,Loire,Panissières,45.792,4.339,2862.0,614.0,False,In-store,PayPal,16.890799568285217
Client_31067,58.0,76014.76892614676,71.40517290837754,1.6863704808723052,2.7958618541249107,Somme,Ayencourt,49.627,2.555,154.0,82.0,True,Online,Credit Card,22.532468262548687
Client_21029,42.0,27627.043962921984,208.57897293729627,2.1801387800243637,2.0555902524804512,Moselle,Guinzeling,48.879,6.842,64.0,247.0,False,Online,Credit Card,22.075928038908575
Client_16370,23.0,43065.0404232452,475.36644945146327,1.5597468174000493,7.151974902655628,Loire-Atlantique,Sainte-Luce-sur-Loire,47.248,-1.483,15527.0,14.0,True,In-store,PayPal,23.131149352465048
Client_13513,40.0,61112.68525358847,533.0367151526762,0.9859658014886205,2.6868855554855724,Ille-et-Vilaine,La Ville-ès-Nonais,48.547,-1.955,1219.0,30.0,False,In-store,Bank Transfer,14.947613913776513
Client_17837,66.0,44664.84727487373,382.3728084442989,1.1646991128152977,0.9595711808379699,Manche,Geffosses,49.13,-1.559,489.0,24.0,False,Online,PayPal,19.866662108295856
Client_32503,64.0,48219.364846234384,505.7650800213454,2.7725740823431484,1.7671161907913868,Vaucluse,Gigondas,44.163,5.004,430.0,276.0,False,Mobile App,Credit Card,11.767785136146754
Client_9644,53.0,58318.46229225,918.3550172825446,1.8868313755599444,0.8699238449855382,Eure,Mandeville,49.222,1.013,331.0,157.0,True,Online,Bank Transfer,11.553318462411564
Client_17919,64.0,55753.283089112876,492.81302323396926,1.672711492645948,0.34941835770007934,Manche,Le Mesnillard,48.628,-1.074,246.0,110.0,False,Online,Credit Card,9.278596549593619
Client_33662,34.0,26226.827657029906,25.969924680062604,2.378472833046066,3.1552977174358223,Vosges,Prey,48.179,6.686,89.0,464.0,False,In-store,Credit Card,26.03485156452435
Client_15701,29.0,14531.033939732066,589.8519749178506,1.026524168814755,7.568022839385678,Loire,Cottance,45.794,4.298,745.0,517.0,True,In-store,Bank Transfer,11.137147634523041
Client_19420,76.0,93479.0519166632,500.69176012255804,1.299051791784585,1.091885709155937,Mayenne,Vautorte,48.3,-0.832,618.0,172.0,False,Mobile App,PayPal,14.09763073454082
Client_19214,20.0,19670.774679346967,317.19888350826574,1.8061925686053795,2.2164908306470554,Mayenne,Bouchamps-lès-Craon,47.815,-0.993,604.0,66.0,True,Mobile App,Bank Transfer,12.164716469290855
Client_8377,19.0,55872.76501772138,450.04647267580583,2.5521459739190284,5.52559562304218,Dordogne,Vendoire,45.416,0.304,132.0,102.0,False,Online,Credit Card,16.41865937354
Client_10564,34.0,53244.90634178384,982.2592476658634,1.6794612203391899,1.6594959839045738,Corse-du-Sud,Azilone-Ampaza,41.863,9.014,198.0,612.0,True,In-store,PayPal,18.010309790473926
Client_32795,53.0,57910.30690700117,228.00615902308135,1.353415430224713,0.888770120743537,Vendée,Saint-Hilaire-de-Riez,46.72,-1.946,12682.0,5.0,False,In-store,PayPal,13.050483023238067
Client_24309,31.0,38546.15901811393,317.24188887758964,2.5821592442610877,0.9763272890586359,Pas-de-Calais,Tilloy-lès-Hermaville,50.328,2.555,217.0,119.0,True,In-store,Credit Card,9.177911315903335
Client_13598,53.0,48039.744317783036,552.6097814980826,1.1196365022361672,0.3368498291047768,Indre,Gehée,47.048,1.502,249.0,142.0,False,Online,PayPal,25.802667136492914
Client_12865,21.0,29861.57890557302,685.863960539836,2.1049932492547603,1.2561494856563742,Hérault,Babeau-Bouldoux,43.435,2.908,305.0,337.0,True,In-store,Credit Card,9.771701976182076
Client_7811,64.0,35954.99157833949,1441.3513763858386,2.523317683566172,0.10117607884449153,Creuse,Saint-Christophe,46.103,1.862,152.0,521.0,False,Online,Credit Card,9.697030499090037
Client_32649,27.0,14720.907167391115,1063.350130128979,0.9819604728272316,5.988938931172926,Vendée,La Chapelle-Palluau,46.784,-1.621,1050.0,37.0,True,Mobile App,PayPal,11.843079632533025
Client_2562,72.0,55697.17484013089,869.7572164244966,1.8323396361375335,2.2772114562666816,Ardennes,Haybes,50.01,4.707,1819.0,307.0,False,In-store,PayPal,18.392442699955943
Client_71,31.0,29754.814822852044,148.7813607005545,1.695124793137887,2.328796020173306,Ain,Champagne-en-Valromey,45.905,5.679,826.0,584.0,False,Mobile App,Credit Card,17.447241461411537
Client_11298,79.0,72740.46836003025,451.9237605165887,2.388846366158688,3.788260018689976,Haute-Garonne,Avignonet-Lauragais,43.367,1.784,1628.0,219.0,True,Online,Credit Card,5.766519810050113
Client_6256,35.0,57755.02095815946,280.7924677994988,1.8146749176580688,9.696128704405979,Cher,Sainte-Thorette,47.082,2.198,475.0,125.0,True,Online,PayPal,23.992231133479077
Client_4451,28.0,5401.871437008187,414.3312271211266,1.2466255617081519,4.528169478728353,Calvados,Banville,49.312,-0.492,797.0,32.0,True,In-store,PayPal,20.280246251910974
Client_14574,18.0,35259.65478029245,715.8481970146215,0.5844791222468669,3.381594787782123,Jura,Balanod,46.456,5.355,344.0,268.0,False,Mobile App,PayPal,16.25483328915343
Client_16164,75.0,26148.825910288,1847.3434786648172,2.9206167998288373,1.835931484776586,Haute-Loire,Saint-Paulien,45.135,3.814,2420.0,847.0,True,In-store,PayPal,7.383108372105816
Client_18435,29.0,13054.626016572241,25.436943427561943,0.3532154553195687,6.719553296703314,Marne,Jonchery-sur-Vesle,49.288,3.814,1831.0,82.0,False,In-store,Bank Transfer,13.826259053446961
Client_25236,63.0,32400.06815640679,94.10421401660531,2.9113140049907127,1.1240275290453328,Pyrénées-Atlantiques,Méritein,43.335,-0.764,277.0,168.0,False,Mobile App,PayPal,17.37355305080499
Client_24858,44.0,35133.09635678356,814.2781326258195,2.2416980145826444,4.313557937716952,Puy-de-Dôme,Vodable,45.507,3.146,190.0,725.0,True,Mobile App,Bank Transfer,13.32936693240747
Client_32184,65.0,57957.3955376525,482.2201341889137,1.8548098709357514,0.05107501025425165,Tarn-et-Garonne,Labastide-de-Penne,44.28,1.603,127.0,259.0,False,Online,Bank Transfer,18.931444957669065
Client_869,74.0,35590.37373228045,367.71155316545423,0.8321921077723587,0.6119266440574671,Aisne,Montbrehain,49.967,3.352,810.0,139.0,True,Online,PayPal,22.100367557196805
Client_20134,76.0,63456.964355857046,259.1826793986297,2.709470454428067,1.4786168187264683,Meuse,Culey,48.755,5.267,125.0,299.0,True,Online,Credit Card,18.110901965102734
Client_18743,28.0,20213.506277474204,646.4456511297032,2.5991295948397317,3.8138406334051735,Marne,Vincelles,49.09,3.639,320.0,150.0,False,In-store,Credit Card,16.415512305284672
Client_25494,48.0,12570.237374141954,253.01866582689956,3.386401716668054,3.3020443789241334,Hautes-Pyrénées,Bertren,43.001,0.616,,547.0,False,Online,Credit Card,18.638593331374977
Client_10061,68.0,60309.001532584676,56.62932161613942,0.7902188142864195,0.8109997546910388,Eure-et-Loir,Gellainville,48.416,1.533,760.0,148.0,True,Mobile App,PayPal,20.181145898272376
Client_17573,43.0,26405.470736690615,753.882400059989,0.6963614371139927,1.7156783782472824,Maine-et-Loire,Chazé-sur-Argos,47.618,-0.893,1049.0,47.0,False,In-store,Bank Transfer,9.493983092471435
Client_29035,36.0,56688.43553176036,296.1001171189512,1.68168065683309,1.051463913836001,Haute-Savoie,Cernex,46.063,6.048,1134.0,630.0,False,Mobile App,Bank Transfer,10.520708785930733
Client_13658,73.0,53838.17700612015,613.1456427641936,1.4385780400175592,2.6228996633338455,Indre,Niherne,46.829,1.564,1493.0,141.0,True,Online,PayPal,16.734548180626618
Client_18522,77.0,54677.35965610112,538.4566933315591,2.0698396677725004,6.053022983146869,Marne,La Noue,48.743,3.611,393.0,195.0,False,Online,Bank Transfer,11.952727822517765
Client_34918,58.0,20329.11754453733,69.95239945640444,3.9506736739258623,0.6064547340945117,Guyane,Régina,4.314,-52.129,1655.0,88.0,False,Online,Bank Transfer,11.671565662643083
Client_19561,53.0,3011.68174820685,102.78016079540723,2.2182667770717,2.683047522587385,Meurthe-et-Moselle,Conflans-en-Jarnisy,49.167,5.856,2366.0,202.0,True,Mobile App,Credit Card,13.987116587042053
Client_667,38.0,70578.09693718914,1054.236019911206,1.0750036073163027,2.848946333630891,Aisne,Erloy,49.914,3.829,102.0,164.0,False,Online,Bank Transfer,10.300529171730922
Client_13983,21.0,21148.253405906682,1121.3409634377235,0.9745950111034086,2.521691230538338,Indre-et-Loire,Coteaux-sur-Loire,47.286,0.307,1879.0,70.0,True,In-store,Bank Transfer,23.799665412396678
Client_14350,66.0,35102.73591895872,57.41282147388392,1.0857328478044788,0.1015800732708394,Isère,Saint-André-le-Gaz,45.547,5.534,2742.0,397.0,True,Online,PayPal,20.52324442391931
Client_30683,61.0,33126.5626670494,580.2652399920169,1.6463704917898725,1.7018993759345857,Yvelines,Oinville-sur-Montcient,49.029,1.852,1095.0,90.0,False,Mobile App,Bank Transfer,17.21593412053568
Client_26294,26.0,34600.87843772347,522.1077538887289,2.6013123096268767,4.560847041136557,Bas-Rhin,Hochstett,48.778,7.676,409.0,200.0,True,Online,Credit Card,15.872478314197664
Client_20914,23.0,36722.48884716491,793.7255213481369,2.7557144397424,4.333040003120426,Moselle,Courcelles-sur-Nied,49.067,6.309,1183.0,231.0,False,In-store,Credit Card,14.617177828099614
Client_18473,26.0,43498.16157370116,515.1727054310888,2.881758812553997,0.25414447160478626,Marne,Marigny,48.662,3.867,113.0,92.0,True,Mobile App,Credit Card,14.276413082766048
Client_6755,55.0,97450.22327220463,144.9874878448344,1.2938162933355095,2.585391693856046,Côte-d'Or,Chevigny-en-Valière,46.967,4.978,400.0,183.0,False,In-store,Bank Transfer,21.17542332136112
Client_4649,26.0,50898.950578131546,1175.2638685871757,1.5191245363063124,5.7229267820993694,Calvados,Grandcamp-Maisy,49.388,-1.041,1529.0,19.0,True,Online,PayPal,12.103637396929882
Client_18998,64.0,54675.85876090953,277.71173964435684,1.3328887995233332,0.2628710214302661,Haute-Marne,Manois,48.277,5.36,454.0,304.0,True,Online,PayPal,6.369797759355404
Client_25933,32.0,55950.234058666414,553.6682250400714,1.7815831615796975,0.8480910407623076,Pyrénées-Orientales,Corbère,42.653,2.662,778.0,233.0,True,In-store,Bank Transfer,11.423708783269474
Client_34271,36.0,15447.668737708113,858.0665389995811,2.844800047676244,6.851038170718749,Territoire de Belfort,Charmois,47.572,6.94,373.0,344.0,False,Mobile App,Credit Card,17.591394501726946
Client_26441,52.0,35085.00633574857,17.91949459008012,1.1223032498434435,3.1920277810775897,Bas-Rhin,Ostwald,48.551,7.714,13310.0,141.0,True,Online,PayPal,13.964655157400612
