ClientID,Age,AnnualIncome,PurchaseAmount,PurchaseFrequency,CustomerSatisfaction,Region,Ville,Latitude,Longitude,Population,Altitude,DiscountApplied,OrderMethod,PaymentMethod,TimeOfDay,ShippingCost
Client_25943,63.0,16326.33470754353,332.42593075226637,2.7407028887429896,0.9740950208448069,Pyrénées-Orientales,Elne,42.601,2.974,9428.0,17.0,False,Mobile App,Credit Card,Morning,16.73695923338326
Client_15633,48.0,35643.13185474652,372.696683311093,1.454196224481936,-1.6233162579319789,,Ailleux,45.803,3.944,182.0,621.0,False,In-store,PayPal,Morning,5.160139398211882
Client_26080,53.0,20855.283266703635,1109.4244910263242,,1.661435844354001,Pyrénées-Orientales,Théza,42.639,2.952,2171.0,19.0,,Online,Bank Transfer,Evening,11.820291554387913
Client_8174,78.0,25112.74177647208,667.0567502634972,2.204420485928757,-4.279190560288205,Dordogne,Prats-de-Carlux,44.904,1.313,491.0,154.0,,Online,Bank Transfer,Afternoon,-0.908811640145819
Client_4197,,25413.235041497934,1243.3628672602028,2.0053165165724764,9.522639745860516,,Saint-Affrique,43.958,2.887,7992.0,499.0,True,Online,Credit Card,Evening,12.431914214066623
Client_11481,,32293.742033160022,1941.7336555901625,2.8786994280952123,-0.8229222678962347,Haute-Garonne,Gouaux-de-Luchon,42.856,0.62,44.0,1425.0,True,,Bank Transfer,Morning,13.676496118947027
Client_34944,64.0,,,9.600294313972144,,,Petite-Île,-21.356,55.566,12617.0,527.0,False,In-store,PayPal,Evening,10.607540786205577
Client_13522,67.0,48351.539620351614,329.3651653274531,1.2819647276443398,-0.24356128289380763,Indre,Anjouin,,1.802,316.0,126.0,,Online,Bank Transfer,Afternoon,10.600305226850724
Client_12534,75.0,34644.58876772034,444.77554648950456,1.3235337327862429,-1.9249432933714674,Gironde,Laroque,44.66,-0.304,288.0,57.0,True,Online,Bank Transfer,Evening,8.901712178246983
Client_12963,48.0,34596.021387260866,259.8999299848259,2.5489827751048426,-0.32759903081636654,Hérault,Hérépian,43.594,3.115,,258.0,False,In-store,PayPal,Evening,11.577958531123615
Client_15734,29.0,42432.41153962496,61.69612164971579,,4.952332746046809,Loire,L'Hôpital-le-Grand,45.593,4.198,1092.0,367.0,,Mobile App,PayPal,Afternoon,2.7868599740895785
Client_7876,57.0,46595.74025995676,115.56693892609883,1.4971074758202942,0.6548499913634178,Creuse,Tercillat,46.408,2.053,150.0,393.0,True,Mobile App,PayPal,Afternoon,7.962565466016587
Client_10596,30.0,29360.923054530318,460.12036525608937,1.843082192908847,-2.497008994690508,Corse-du-Sud,Foce,41.631,9.063,151.0,418.0,False,Online,Bank Transfer,Morning,4.348577196734328
Client_24469,77.0,45463.660862988996,913.2011096101335,,-0.021538556671803377,Puy-de-Dôme,Ceyrat,45.734,3.064,6373.0,586.0,False,Online,Credit Card,Morning,
,69.0,,372.7912966618421,1.8183117699282025,-1.235750093119412,Aube,Villiers-le-Bois,,4.188,102.0,305.0,False,Online,Bank Transfer,Morning,12.1500672395359
Client_25207,,37262.45464136418,574.3531108505061,1.7888258652068647,0.7818004536180836,Pyrénées-Atlantiques,Lourenties,43.288,-0.163,408.0,359.0,False,Mobile App,PayPal,Afternoon,7.02311980621875
Client_31990,54.0,,63.822230076714675,1.942473637040834,-1.4285880218609561,,Péchaudier,43.546,,188.0,208.0,False,,Credit Card,Evening,8.844955802931171
,74.0,24516.93758888451,635.4160940378182,1.6088582234341964,-1.9751545648372166,Bouches-du-Rhône,Marseille 5e Arrondissement,43.298,5.399,45098.0,35.0,True,Online,,Afternoon,9.264862477708066
Client_34924,41.0,,76.33918624960644,5.016289240439279,3.2155130136205785,,Matoury,4.85,-52.331,34810.0,,True,Online,PayPal,Evening,6.134720017868829
Client_1610,21.0,24849.684827247584,1960.1350993555322,2.8756332594830356,2.5230027043079444,Alpes-de-Haute-Provence,Montsalier,44.012,5.609,159.0,849.0,,In-store,Credit Card,Morning,8.916992204471118
Client_31975,45.0,27191.00763206891,416.52917278855773,1.9494266992967515,-2.2075010738741927,Tarn,Mouzens,43.529,1.887,122.0,258.0,False,Mobile App,Credit Card,Morning,11.084280936129273
,52.0,31818.094932494514,528.0982933670464,1.724514499269752,,Charente-Maritime,Salignac-de-Mirambeau,45.345,-0.483,166.0,82.0,False,Online,,Evening,
Client_2980,67.0,25334.066920478872,,1.5690099061646277,-2.0607450274327013,,Loubens,43.045,1.545,286.0,488.0,True,Online,Bank Transfer,Morning,9.56063259194339
Client_1231,66.0,46657.970394136224,880.734922614962,,-1.096438428924919,Allier,Le Brethon,46.571,2.718,322.0,306.0,True,Online,Bank Transfer,Morning,12.858676965585978
Client_14948,61.0,29274.33906282275,292.40569693159154,1.2170397135278725,-1.0234361041942632,,Saint-Amour,46.436,5.343,2368.0,250.0,False,Mobile App,Bank Transfer,Afternoon,10.366262757823677
Client_34878,32.0,38573.222990684124,325.964424604047,4.72746593350411,1.8534387918528172,Guadeloupe,Sainte-Rose,16.333,-61.698,17630.0,186.0,True,Mobile App,Bank Transfer,Afternoon,12.387660620030779
Client_2151,26.0,20597.64861915526,619.430319435054,2.16347870331188,3.1695761942898466,Ardèche,Lalevade-d'Ardèche,44.65,4.322,1143.0,322.0,True,In-store,PayPal,Morning,4.740152674252757
Client_30949,48.0,29151.067901678754,556.0221083417434,2.9931785649972595,2.2025169152649,Deux-Sèvres,,46.462,-0.036,250.0,167.0,True,Mobile App,,Evening,13.100289314139053
Client_16761,43.0,,124.25487642261652,1.6206169560684893,-1.096122701923567,Lot,Beauregard,44.346,1.793,229.0,354.0,True,In-store,,Afternoon,6.589544276850207
Client_16786,79.0,47112.17146679229,116.47914876436226,2.0930342272309983,-3.00089913159203,Lot,Calamane,44.525,1.392,457.0,225.0,,Online,Credit Card,Afternoon,6.602112276828075
Client_11246,58.0,22627.399695270564,,1.35003455297195,-0.024904834093940842,Gard,Valliguières,44.007,4.579,632.0,188.0,False,Mobile App,PayPal,Morning,11.528280168256039
Client_3115,,24736.51821258758,179.98626715289333,2.184097952152895,3.6207438085296504,,Trémoulet,43.156,1.718,113.0,266.0,True,In-store,PayPal,Afternoon,5.485682320940459
Client_3837,,30686.39981746223,697.7487003058534,0.32254558846607795,4.1011417060725766,Aude,Palairac,42.957,2.661,32.0,439.0,False,Online,,,11.939927904812382
Client_12989,74.0,29168.73655458752,505.0671803653235,3.2057152419684005,-5.814998218805474,Hérault,Lunel,43.679,,26185.0,,False,Mobile App,Credit Card,Evening,9.24342273428446
Client_9321,56.0,31738.251953975967,675.268495704848,1.187756687733372,2.7712644912636346,Drôme,,45.049,4.984,,150.0,False,Mobile App,PayPal,,
Client_3954,28.0,31697.334315712684,1994.6188280679212,1.7111220041489266,5.383722173137832,Aude,La Tourette-Cabardès,43.381,2.334,23.0,647.0,False,,Bank Transfer,Afternoon,9.170065195298504
Client_25072,42.0,64407.50686857231,1133.1964993511897,2.062428275323138,1.325834532953305,Pyrénées-Atlantiques,Espès-Undurein,43.271,-0.879,495.0,148.0,False,Online,Credit Card,Afternoon,18.67402584255104
Client_28963,36.0,25066.286998805557,55.454732066282304,1.382532420513261,-1.8646396022486726,Savoie,Traize,45.671,5.746,,482.0,,Mobile App,Bank Transfer,Morning,-0.364800919945818
Client_17231,27.0,40819.85698318084,201.01069472215238,0.959625132037831,4.087836008354876,Lot-et-Garonne,,44.491,0.941,2079.0,106.0,False,Online,Bank Transfer,Evening,5.583245156011723
Client_11862,19.0,43924.0454893041,110.97461364683528,1.8136642905093026,5.880923692020621,Gers,Auradé,43.566,1.058,678.0,,False,Mobile App,PayPal,Morning,
Client_8043,23.0,38224.41396474381,875.7952401589032,1.7531790066726833,1.1812797517905516,Dordogne,Le Fleix,44.876,0.244,1493.0,46.0,False,In-store,Credit Card,,15.933400975835399
Client_8192,50.0,62527.8561239581,538.7837038645391,2.2804125122609404,0.08001391805688396,Dordogne,Rouffignac-de-Sigoulès,44.783,0.448,309.0,,False,Mobile App,Bank Transfer,Morning,
Client_34864,46.0,16524.50047183792,589.2196666623437,2.1097339041287224,2.180691721621391,Guadeloupe,Le Gosier,16.206,-61.492,27184.0,46.0,True,In-store,Bank Transfer,Evening,9.430762823138663
Client_25698,44.0,45822.82770356504,627.2703708732618,1.853927716610638,-2.3829334623619967,Hautes-Pyrénées,Madiran,43.55,-0.057,,184.0,True,Mobile App,Bank Transfer,,3.909351144053309
Client_25431,23.0,36935.36568173724,1137.5065565144168,2.782815695119086,0.7807665207687653,Hautes-Pyrénées,Arcizans-Dessus,42.984,-0.16,114.0,1053.0,True,Online,Credit Card,Evening,12.775805515767392
Client_34858,63.0,30548.33164345287,,6.26407236392808,-1.126319344546162,Guadeloupe,Capesterre-Belle-Eau,16.042,-61.565,17731.0,367.0,True,Mobile App,Credit Card,Evening,13.636266418477154
Client_8320,23.0,27567.152307039436,265.1009787872786,,2.6796633208402287,Dordogne,Saint-Victor,45.264,0.437,211.0,96.0,True,In-store,PayPal,Morning,8.9546809491396
Client_15927,46.0,36735.00507103363,1148.1402374668507,1.482201073847757,,Loire,La Tourette,45.415,4.083,627.0,767.0,True,Mobile App,Credit Card,Evening,12.73946704017293
Client_32382,25.0,26030.14577175914,1537.0032506651269,2.593821977698517,2.53349072446106,Var,Montferrat,43.613,6.482,1655.0,750.0,True,In-store,Credit Card,Afternoon,13.206665831870003
Client_3970,24.0,46654.08298259256,,1.5394414863049195,2.5091059090696346,Aude,Verzeille,43.124,2.323,473.0,194.0,False,In-store,Bank Transfer,Evening,9.666521766026849
Client_31988,30.0,25753.6541400067,1603.6253150861214,0.8942889681360179,3.2126781892423737,Tarn,Paulinet,43.849,,524.0,558.0,True,In-store,Bank Transfer,Evening,17.480867573471784
Client_13092,39.0,28531.967667109773,319.8451206280312,1.9533289825800555,2.9577892644193846,,Sainte-Croix-de-Quintillargues,43.774,3.909,955.0,152.0,False,Online,Bank Transfer,Afternoon,12.48389235569865
Client_31838,67.0,34856.18203114343,362.723675201026,1.494206049333038,0.36099953037229504,Tarn,Cadalen,43.85,1.981,1531.0,214.0,True,,,Evening,10.917344260689017
Client_11138,78.0,40448.5566145743,617.660985437767,3.1562209348353654,3.0847675904690735,Gard,Saint-André-d'Olérargues,44.163,4.485,441.0,185.0,True,Online,Credit Card,Morning,14.113415617386098
Client_8205,34.0,41896.5778752989,297.6155451026661,0.17232043143902392,3.6346194927705717,Dordogne,Saint-Aubin-de-Lanquais,44.794,0.597,357.0,,False,Online,PayPal,Afternoon,14.162081519701204
Client_19662,43.0,28562.695830948276,340.04503502104336,,1.3588017871902043,Meurthe-et-Moselle,Grimonviller,48.386,6.006,,386.0,False,Mobile App,PayPal,Morning,13.611185969983637
Client_27041,40.0,12759.910688893888,1582.7940399221652,1.766430096955743,,Rhône,Cogny,45.989,4.625,1204.0,424.0,,Online,PayPal,Afternoon,5.470386639112456
Client_25333,41.0,25420.51473357059,55.24070279022385,1.0560927240082856,,Pyrénées-Atlantiques,Saint-Gladie-Arrive-Munein,43.381,-0.934,198.0,,False,Mobile App,Bank Transfer,Morning,8.1684054780926
Client_17642,,36242.96807361234,26.29224743065805,1.878188326865025,1.3426292772912993,,Le Puy-Notre-Dame,47.125,,1121.0,56.0,False,Online,Credit Card,Evening,
Client_28837,52.0,19162.589553880942,1339.4187967342173,2.8846880162658293,,Savoie,,45.753,,295.0,360.0,True,Online,Credit Card,Morning,5.404757966688099
Client_6203,,13378.081749944693,155.33882384296106,1.2499470039220606,0.30460471888466234,Cher,Le Pondy,46.805,2.649,,177.0,True,Mobile App,PayPal,Morning,8.451583049244952
Client_34940,53.0,33884.44746413097,2169.3424233684364,5.897039450896858,-1.9776412548696243,La Réunion,Les Avirons,-21.242,55.333,11434.0,,False,Online,Credit Card,Afternoon,5.384128175551554
Client_6943,43.0,25521.899796488156,939.3453880385957,0.6894306520668513,0.6265111787539541,,Magnien,47.103,4.439,318.0,386.0,False,In-store,Bank Transfer,,11.501197153594774
Client_14445,43.0,,437.80171756735143,0.17681366501891155,-1.4322375500439346,,Saint-Sorlin-de-Vienne,45.467,4.943,954.0,329.0,False,Mobile App,Bank Transfer,Evening,13.794112729262977
Client_26857,30.0,30703.840082426766,,2.618160198006656,,Haut-Rhin,Osenbach,47.986,7.218,825.0,456.0,False,,Credit Card,Morning,5.671424471315986
Client_10603,40.0,43899.67458884266,518.8622448619503,,-2.6691278299100674,Corse-du-Sud,Grosseto-Prugna,41.869,8.964,3349.0,349.0,,Online,PayPal,Evening,2.5929601482107856
Client_33227,,25400.769262260706,28.68758962477881,1.9552270661000364,2.015657946945707,Haute-Vienne,Nieul,45.924,1.171,1612.0,341.0,True,Online,PayPal,Evening,17.752646497011277
Client_7700,34.0,50138.30879603101,1054.443689624494,1.3143040176297183,0.33239768267606973,Creuse,La Courtine,45.7,2.263,767.0,812.0,False,In-store,Bank Transfer,,6.982916386251173
Client_34933,33.0,36945.520181285276,615.7896469556433,2.3671661700915667,0.7580296341491275,Guyane,Maripasoula,3.641,-54.028,9177.0,189.0,False,In-store,Bank Transfer,,18.72381749576815
Client_20997,67.0,36766.044611711775,163.08991272908168,1.702319008129873,2.7796523149250003,Moselle,Gelucourt,48.766,6.726,221.0,223.0,True,Online,Bank Transfer,Evening,7.112228061745372
Client_34500,61.0,46905.92040747208,34.192695490213,0.867962032878622,-1.438764588876507,Essonne,,48.43,1.967,473.0,151.0,False,Online,PayPal,Morning,7.848590912330396
Client_4094,61.0,28628.0166897476,,3.2347420939618248,-2.910894782191723,Aveyron,Espeyrac,44.612,2.51,250.0,484.0,,Mobile App,Credit Card,Morning,0.9241595904857327
Client_32152,22.0,30714.139018292466,55.559852936260484,0.6689308425519878,1.7738926100235965,Tarn-et-Garonne,Coutures,43.953,0.986,119.0,154.0,False,In-store,Bank Transfer,Afternoon,1.0388733206127068
Client_14219,56.0,29672.0784252849,256.09023985271403,3.5559936345578387,1.6327162883905242,Isère,Longechenal,45.419,,599.0,535.0,False,In-store,Credit Card,Morning,13.398738469561819
Client_34885,64.0,23221.25529546551,661.9872602158953,5.929564305436532,-4.03939108625762,Martinique,Les Anses-d'Arlet,14.491,-61.08,3752.0,148.0,True,,Credit Card,Afternoon,7.6107782396763755
Client_25806,40.0,19983.651706767647,582.2562467121373,1.316543914109967,-0.7270591113208247,Hautes-Pyrénées,Sarp,43.016,0.59,108.0,546.0,False,Online,Bank Transfer,Morning,4.768805480885842
Client_34931,68.0,20655.369793532125,310.83813249146306,6.93213474927549,1.513778455231362,Guyane,Ouanary,4.209,-51.673,251.0,,True,Online,Bank Transfer,Afternoon,15.620803813728847
Client_17101,,16974.187445936204,416.59958093022317,0.9203837268264793,-2.7739398713678076,Lot-et-Garonne,Calignac,44.134,0.413,483.0,111.0,False,Online,Bank Transfer,Afternoon,9.925759130187265
Client_14594,74.0,35348.092965260934,558.1661895688197,1.9087986740784855,-2.3346067440772926,Jura,Blois-sur-Seille,46.749,5.67,100.0,437.0,True,Online,Credit Card,Evening,15.804151671910994
Client_11600,62.0,43757.119691794695,85.72485411102889,3.024984049679847,-1.8204218764963356,Haute-Garonne,Miramont-de-Comminges,,0.744,747.0,395.0,True,In-store,Credit Card,Morning,8.81722884085955
Client_11496,62.0,,680.8321343202291,2.1362496684072356,1.867062958554274,Haute-Garonne,,43.067,0.968,236.0,343.0,True,Online,Credit Card,Morning,11.422038783195546
Client_16048,37.0,41331.6946705237,1177.072814122074,1.044242793720119,4.376887083339163,Haute-Loire,Fix-Saint-Geneys,45.142,3.667,140.0,1106.0,True,In-store,PayPal,Evening,11.393325929030382
Client_6208,63.0,32620.4063871956,902.6354044161671,1.972738181943098,-1.8945694796987915,Cher,Primelles,46.928,2.212,207.0,156.0,,,Credit Card,Evening,10.44881582682654
Client_5331,77.0,51284.450353802575,166.72394396915902,2.4657858380296958,-1.8063799835013494,Charente,Genté,45.63,-0.313,895.0,39.0,False,Online,Credit Card,,10.630024269829624
Client_15881,63.0,12507.113964459426,1291.2989203046484,3.179605973277098,-0.9694691773051947,,Saint-Maurice-en-Gourgois,45.404,,1822.0,712.0,False,Online,Credit Card,Afternoon,9.941047497732605
Client_13997,60.0,16699.567205356034,909.9448598473637,2.2202081884149614,-2.3960020179847197,,Seuilly,47.134,0.173,382.0,65.0,False,Online,,Evening,10.053783734698403
Client_183,57.0,48149.822231690734,353.0081200433617,1.0958732755787388,0.7170414758061101,Ain,Leyment,45.923,5.293,1392.0,247.0,,Mobile App,Bank Transfer,Morning,21.03786479662045
Client_3051,65.0,23993.047244082685,,3.349240453232548,-0.9888443272720293,Ariège,Rieux-de-Pelleport,43.059,1.611,1268.0,420.0,False,Online,Credit Card,Evening,8.947165434566955
Client_27485,64.0,16609.62837979853,1081.1961982441962,2.0097104206592626,1.4064363363453136,Haute-Saône,Fontaine-lès-Luxeuil,47.857,6.334,1328.0,291.0,False,Mobile App,Bank Transfer,Morning,15.216074038294549
Client_27242,25.0,49133.52866886457,181.3589258164652,1.5509334957933758,2.6846782789787054,Rhône,Saint-Priest,45.695,4.936,48822.0,215.0,False,Online,Credit Card,Afternoon,8.059425898018537
Client_33066,33.0,19169.262416403028,337.9938337772519,1.4534564142201976,3.6465628226025024,Vienne,Saint-Léger-de-Montbrillais,47.072,-0.042,340.0,64.0,True,Online,PayPal,Afternoon,11.734523389880149
Client_20626,75.0,26974.29954034648,142.54902687281307,1.804707730281433,-0.33785628400896606,Morbihan,Locmiquélic,47.726,-3.341,4075.0,,False,Mobile App,Bank Transfer,Morning,9.9175010263576
,33.0,-7321.1976116512305,1940.9291585575095,2.267110010033638,4.485208806340909,Ariège,Montferrier,42.895,1.795,549.0,1273.0,False,Online,PayPal,Afternoon,14.599926835873378
Client_8104,44.0,17231.200618753286,139.38142873643028,2.784010745571488,0.7947352695807277,Dordogne,Marquay,44.944,1.135,,188.0,False,Online,Credit Card,Morning,14.242322786456429
Client_1600,34.0,,,2.3780699628932864,3.424726046027165,Alpes-de-Haute-Provence,Val d'Oronaye,44.476,6.799,108.0,2191.0,False,Mobile App,Bank Transfer,Morning,8.54826546292738
Client_34911,76.0,,856.6982201025968,3.26778712780066,0.39346656783351097,Martinique,Sainte-Marie,14.782,-60.994,14650.0,161.0,True,Online,PayPal,Evening,22.7840357445982
Client_14545,28.0,53728.96495767834,1646.6478204083996,2.0416570210009333,2.520103707955629,Jura,Abergement-le-Grand,46.915,5.684,62.0,264.0,False,Mobile App,Credit Card,Evening,8.943104720689368
Client_16536,,48749.9583554391,232.4235319538849,2.7511732714391544,0.6829234737535312,Loiret,Donnery,47.915,2.102,2843.0,112.0,False,Mobile App,Credit Card,,18.114698012972276
Client_17923,75.0,31365.377727187795,1000.1249161347408,0.5435610491582641,-0.9426763570964072,Manche,Le Mesnil-Villeman,48.864,,235.0,120.0,False,Mobile App,PayPal,Evening,
Client_34898,45.0,17648.259087696788,828.3402993932798,5.835012101017577,0.5887359923598208,,Macouba,14.876,-61.145,1017.0,283.0,True,In-store,Credit Card,Evening,10.821162418892115
Client_34871,31.0,35925.171847309175,159.68583792169773,3.3622069825603673,,,Pointe-à-Pitre,16.241,-61.534,,3.0,True,In-store,Bank Transfer,Morning,7.403166163745428
,38.0,,142.33266583154258,1.774517992315135,,Saône-et-Loire,Nanton,46.62,4.816,643.0,249.0,False,Online,PayPal,Afternoon,6.495004971953545
Client_34967,70.0,26326.920683670993,56.35960513516483,4.869088396069657,-3.214777449476598,Mayotte,Bouéni,-12.91,45.08,6189.0,85.0,False,Online,Credit Card,Evening,14.800155121390521
Client_33939,38.0,32002.422526001872,143.40211755958,0.4421550728914058,,Yonne,,47.587,3.964,138.0,291.0,False,In-store,PayPal,Afternoon,5.309797960432454
Client_10639,41.0,6059.410026725032,375.752115788908,1.2412921048384082,0.921866914299319,Corse-du-Sud,Rezza,42.124,8.946,67.0,694.0,True,In-store,Bank Transfer,Morning,1.7192164747984062
Client_34873,68.0,24939.19887035134,200.0013750145304,6.022644536526051,-3.517036264447566,Guadeloupe,Port-Louis,16.417,,5576.0,,False,Online,PayPal,Afternoon,5.949505174206858
,31.0,33966.03689850053,298.36575853954685,,0.5283113574561398,Deux-Sèvres,Chauray,46.36,-0.375,7151.0,68.0,False,Online,PayPal,Evening,19.14840486371689
Client_6499,49.0,19360.219145112493,715.8820060179527,1.993507267604892,1.5055950985574573,Corrèze,Saint-Cyr-la-Roche,45.272,1.39,464.0,160.0,False,In-store,Bank Transfer,Afternoon,11.769240348536787
Client_3818,75.0,51439.06824209429,205.15723906843635,1.9167278918870645,-4.637566943086761,Aude,Montmaur,43.392,1.846,335.0,241.0,,Online,Credit Card,,12.812812630363226
Client_11438,27.0,61966.72146123313,456.1398333375853,0.8353988730308515,6.995458648011644,Haute-Garonne,Fabas,43.314,0.895,,308.0,True,Mobile App,PayPal,Evening,16.096523777593916
Client_3047,52.0,38684.79819431987,1698.5207083079824,2.83192584630508,0.21748805359291423,Ariège,,42.856,1.554,366.0,1297.0,True,In-store,Credit Card,Morning,16.53968820016915
Client_25660,52.0,6749.078638314819,1215.5693188803043,0.21450897711123543,-1.2590591389262178,,Lannemezan,43.125,,5810.0,595.0,False,In-store,PayPal,,13.210764023721353
Client_24515,39.0,24608.550890319064,2131.247552837727,3.712930346868002,2.1154283807198695,Puy-de-Dôme,Compains,45.441,2.927,126.0,1162.0,False,Online,Credit Card,Afternoon,12.126403102891743
Client_4970,18.0,36821.230976452265,,1.1792525798490878,3.7856206819839864,Cantal,Bassignac,45.32,2.406,221.0,495.0,True,Mobile App,,Afternoon,7.116827997328871
Client_17277,29.0,24962.267055701395,23.963958816898582,3.208095708448924,-1.8179308062377646,Lot-et-Garonne,Roquefort,44.174,0.561,2102.0,76.0,False,In-store,Credit Card,Afternoon,4.593784480910404
Client_9138,23.0,12702.37692640414,1441.0943158598745,1.7267662724117683,6.0203666335412915,Drôme,Miscon,44.627,5.522,66.0,942.0,True,Online,Bank Transfer,Evening,18.746281047900126
Client_16835,56.0,-1698.2926922780389,870.5711526891489,,0.8904905558325107,Lot,Faycelles,44.565,1.987,706.0,273.0,True,Online,PayPal,Afternoon,18.248500319208816
,69.0,31428.150195161626,458.9131753174653,3.0862640046051455,-1.6250561989238674,Haute-Vienne,Meilhac,45.714,1.156,522.0,313.0,False,Online,Credit Card,Afternoon,0.9079529584902559
Client_1894,33.0,45713.64961889882,616.3518898416322,3.13772647993928,5.19532102818878,Alpes-Maritimes,Cagnes-sur-Mer,43.664,7.149,52580.0,64.0,True,Online,Credit Card,Morning,16.985560179873545
Client_277,39.0,12542.808035747646,782.8223890443288,,5.463437315417901,Ain,Rossillon,45.833,5.592,160.0,,True,Mobile App,PayPal,Evening,3.5510524850054193
Client_10632,60.0,49188.978508580316,708.5544781520045,2.0170039405273514,-2.4432922413560823,Corse-du-Sud,Pila-Canale,41.812,8.911,277.0,204.0,False,Online,Bank Transfer,Afternoon,10.78197581806813
Client_4335,54.0,18955.09802565704,593.7008647128914,1.4793426951062836,,Bouches-du-Rhône,Istres,43.517,4.99,44577.0,34.0,False,Online,Credit Card,Afternoon,3.4748732904852
Client_13292,47.0,11470.763558976323,297.233795309482,0.7800837373262585,-0.7149064833129781,Ille-et-Vilaine,Gahard,48.298,-1.519,,,True,In-store,PayPal,Afternoon,8.97425605515309
Client_32352,33.0,9459.826402552932,,0.17160893199918492,0.1277789171940351,Var,Esparron,43.592,5.849,371.0,468.0,False,In-store,PayPal,Afternoon,8.389737041245303
,60.0,,408.8526563931324,1.4918659469207356,-4.299036987126218,Aveyron,Boisse-Penchot,44.59,2.206,517.0,294.0,True,Mobile App,PayPal,Morning,7.2431832532525044
Client_29033,52.0,19618.20608019388,2561.8346552608846,,,Haute-Savoie,Burdignin,46.221,6.423,683.0,986.0,False,Mobile App,Credit Card,Morning,18.006816345565188
Client_10753,71.0,27435.681497140475,1567.0965659828291,1.8972232566607194,-2.79262313906328,,Isolaccio-di-Fiumorbo,42.003,9.283,324.0,928.0,True,Mobile App,PayPal,Morning,12.268414261378044
Client_2914,59.0,33607.119754560495,971.2526903435222,1.5843485985680728,0.6037150067352322,Ariège,Dalou,,1.64,779.0,,False,Online,Bank Transfer,Afternoon,9.657093446150904
,,18662.161444839476,124.09858561195465,3.2636060357258243,-0.3129953410073578,Landes,Saint-Cricq-Chalosse,43.654,-0.685,651.0,89.0,True,Mobile App,Credit Card,Evening,
,48.0,26307.908937686287,492.0425003165868,1.7426490936866095,2.709127950386197,Vendée,,46.719,-1.903,4937.0,15.0,False,Online,Credit Card,Afternoon,
Client_25639,25.0,21355.509368743544,450.88162741063564,2.0679532617789995,4.361787440663492,Hautes-Pyrénées,,43.122,0.006,463.0,533.0,False,,Credit Card,,7.828929917341097
Client_17530,31.0,34893.955866098644,326.1188660679232,2.773197161774128,-1.9529544590607495,Maine-et-Loire,Angers,47.471,-0.548,157175.0,32.0,True,Online,Credit Card,Afternoon,5.048230188243734
Client_1649,77.0,55004.921836558104,54.548737788480594,3.01665791651619,-1.290843147087464,Alpes-de-Haute-Provence,Sainte-Croix-du-Verdon,43.759,6.152,,564.0,True,Mobile App,Credit Card,Evening,14.52493826662316
Client_3795,73.0,20690.422920022622,37.88086008964177,1.0487801142009627,-5.926445225876833,Aude,Mazerolles-du-Razès,43.139,2.072,151.0,,False,Mobile App,PayPal,Afternoon,14.389263794800346
Client_32603,35.0,14255.420042289279,81.01289283323916,1.5005050403871294,2.2503527390784237,Vaucluse,Violès,44.162,4.953,1736.0,102.0,False,Mobile App,Credit Card,Morning,10.365805662256669
Client_2155,31.0,28485.728013536966,499.4437540757506,1.360086507280963,-0.989457551714201,Ardèche,Lanas,44.532,4.398,,231.0,True,Mobile App,PayPal,Afternoon,11.690512390574296
Client_26771,37.0,17241.12257740023,393.74221693399,1.2974505316466725,1.6639394837632682,Haut-Rhin,Kappelen,47.619,7.436,575.0,322.0,True,Online,,Evening,13.744074236893596
Client_11459,25.0,57977.43004043984,662.2733817336344,2.5030942574029535,2.631498453564065,Haute-Garonne,Fronsac,42.951,0.649,191.0,781.0,True,In-store,Bank Transfer,Afternoon,8.396100945467419
,73.0,21930.07039355098,960.5890146814792,1.6382029646273155,2.350601285538171,Pyrénées-Atlantiques,Louvigny,43.512,-0.444,137.0,146.0,True,In-store,Bank Transfer,,
,56.0,43979.395877689654,72.44994689239957,1.8754556277713423,-2.4623040772613045,Hautes-Pyrénées,Monlong,,0.465,107.0,450.0,True,Mobile App,Bank Transfer,Morning,9.885858932237346
,32.0,27006.493572468178,369.0914200654716,1.6884322747192475,1.5585563450729332,Lot,Bagnac-sur-Célé,44.666,2.158,1477.0,303.0,True,In-store,Credit Card,Morning,
Client_5074,71.0,23605.12060486484,531.6271304813486,2.1591970169979247,-1.333022475644043,Cantal,Montvert,44.996,2.161,112.0,600.0,True,Mobile App,Credit Card,Afternoon,
Client_11795,55.0,52236.6467946217,799.9233312399322,1.665587865373396,,Haute-Garonne,Ségreville,43.49,1.743,334.0,214.0,False,In-store,PayPal,Afternoon,11.70902335953141
,56.0,31936.686171429134,496.6172776029324,3.5066303713188263,3.0780537797891174,Doubs,Dommartin,46.923,6.308,,852.0,True,Mobile App,Credit Card,Afternoon,13.185632875557292
Client_25313,79.0,23029.815439637638,860.6799184205987,1.1770662586968008,-4.690508209910715,Pyrénées-Atlantiques,Précilhon,43.194,-0.581,400.0,269.0,False,Online,PayPal,Afternoon,
Client_8684,,43250.52497170628,737.0307154019562,3.0682502943995673,2.918075384588498,Doubs,Laval-le-Prieuré,47.181,6.621,35.0,620.0,,Online,Credit Card,Morning,12.13772828079349
Client_12895,20.0,4504.293232387077,478.24542405628256,1.452296135496032,4.533047151591435,Hérault,Canet,43.602,3.491,3570.0,40.0,True,Mobile App,PayPal,Afternoon,-0.40901069288036496
