client_id,age,gender,region,article_type,purchase_amount,discount_received,time_of_purchase,payment_method,delivery_option,loyalty_score
3646,18.0,M,East,Clothing,71.51,True,21.0,PayPal,Standard,58.25
3647,20.0,M,West,Electronics,126.69,True,15.0,Credit Card,Express,78.34
3648,39.0,M,South,Toys,59.55,False,19.0,Debit Card,Standard,63.52
3649,28.0,M,North,Electronics,89.15,False,17.0,Debit Card,Standard,74.58
3650,42.0,M,Central,Toys,174.45,False,20.0,Bank Transfer,Express,84.72
3651,18.0,F,East,Toys,147.32999999999998,,18.0,Credit Card,Express,56.16
3652,51.0,F,East,Clothing,47.32,True,8.0,Debit Card,Pickup,117.41
3653,35.0,F,South,Toys,79.39,False,,Debit Card,Standard,83.44
3654,41.0,M,North,Toys,82.28,False,11.0,Debit Card,Same Day,92.39
3655,49.0,M,East,Toys,15.01,False,0.0,Credit Card,Standard,68.76
3656,52.0,M,East,Home Decor,125.82,False,10.0,Credit Card,Express,102.91
3657,32.0,M,East,Electronics,119.1,True,22.0,Debit Card,Standard,99.55
3658,22.0,F,South,Clothing,54.21,False,16.0,Debit Card,Standard,49.61
3659,52.0,M,North,Electronics,30.17,True,7.0,Credit Card,,110.09
3660,21.0,M,West,Toys,101.18,True,15.0,Credit Card,Same Day,81.84
3661,74.0,F,North,Home Decor,47.77,,9.0,Credit Card,Standard,136.38
3662,32.0,M,West,Electronics,50.66,False,11.0,Debit Card,Standard,75.33
3663,44.0,M,West,Home Decor,145.29000000000002,False,22.0,Debit Card,Standard,97.65
3664,51.0,F,South,Electronics,35.68,False,12.0,PayPal,Same Day,91.59
3665,18.0,F,South,Toys,26.13,True,2.0,PayPal,Standard,55.56
3666,33.0,F,,Toys,31.74,False,12.0,Credit Card,Standard,
3667,43.0,F,South,Home Decor,25.63,False,5.0,PayPal,Pickup,66.56
,153.44887292518132,M,East,Toys,62.03,False,6.0,Credit Card,Pickup,83.52
3669,58.0,M,West,Electronics,104.61,False,17.0,Credit Card,Standard,119.81
3670,27.0,F,,Toys,47.08,True,11.0,PayPal,Standard,77.29
3671,73.0,M,East,Home Decor,79.33,True,18.0,Credit Card,Same Day,135.91
3672,62.0,M,East,Electronics,2.0,False,10.0,Cash,Standard,103.5
3673,58.0,F,West,Clothing,46.17,False,10.0,Cash,Standard,120.59
3674,36.0,F,North,Clothing,36.95,False,5.0,Credit Card,Pickup,73.47
3675,63.0,F,West,Clothing,66.3,True,14.0,Debit Card,Express,116.9
,,,,,,,,,,
3677,59.0,M,South,Home Decor,96.72999999999999,False,1.0,Credit Card,Express,97.11
3678,26.0,M,West,Electronics,78.1,True,20.0,Credit Card,Standard,71.55
3679,45.0,M,North,Clothing,70.63,False,13.0,Credit Card,Pickup,101.56
3680,23.0,F,North,Toys,114.35,False,14.0,PayPal,Express,60.92
3681,33.0,M,North,Clothing,102.47,False,21.0,Credit Card,,72.48
3682,-72.3960729251813,F,East,Toys,38.13,False,,Debit Card,Standard,51.56
3683,53.0,F,South,Home Decor,38.93,True,12.0,Debit Card,Same Day,105.72
3684,27.0,F,South,Toys,53.33,False,11.0,Credit Card,Standard,60.41
3685,35.0,M,East,Electronics,69.21,False,12.0,Credit Card,Same Day,88.35
3686,35.0,M,North,Toys,63.1,False,6.0,Debit Card,Pickup,75.3
3687,37.0,F,East,Clothing,65.46000000000001,False,22.0,Cash,Standard,73.98
3688,60.0,M,East,Electronics,,False,4.0,Debit Card,Standard,108.75
3689,51.0,M,East,Electronics,87.83,False,23.0,Credit Card,Standard,87.66
3690,61.0,M,West,Electronics,18.99,False,11.0,PayPal,Same Day,95.75
3691,33.0,F,Central,Toys,68.86,False,5.0,Cash,Express,
3692,55.0,F,North,Clothing,50.96,False,3.0,Credit Card,Pickup,104.23
3693,32.0,F,South,Clothing,64.08,False,22.0,Cash,Same Day,67.04
3694,44.0,M,East,Home Decor,24.31,False,5.0,Credit Card,Standard,67.16
3695,42.0,M,North,Electronics,98.28,False,23.0,Credit Card,Pickup,81.64
3696,25.0,F,East,Electronics,93.89,False,22.0,Credit Card,,58.2
3697,68.0,M,South,Electronics,94.72999999999999,,5.0,Debit Card,Express,137.37
3698,18.0,F,North,Toys,106.64,False,23.0,Credit Card,Standard,45.82
3699,20.0,F,South,Toys,129.91,False,18.0,Cash,Express,64.95
3700,39.0,M,East,Electronics,98.02000000000001,False,12.0,Debit Card,Express,82.76
3701,51.0,F,East,Electronics,82.43,True,18.0,Bank Transfer,Standard,119.96
3702,31.0,F,North,Clothing,108.72999999999999,True,23.0,,Standard,93.11
3703,53.0,M,West,Electronics,157.48,True,,Debit Card,Express,119.99
3704,43.0,F,South,Toys,50.11,False,10.0,PayPal,Standard,78.81
3705,27.0,M,South,Electronics,95.86,False,12.0,Credit Card,Standard,91.68
3706,28.0,M,South,Electronics,28.85,False,11.0,Debit Card,Standard,59.43
3707,37.0,M,East,Electronics,166.01999999999998,False,15.0,Debit Card,Express,99.26
3708,45.0,F,South,Electronics,43.39,False,4.0,PayPal,Pickup,87.94
3709,40.0,F,Central,Clothing,87.66,False,13.0,Credit Card,Express,78.83
3710,35.0,M,East,Electronics,89.24000000000001,False,17.0,Credit Card,Same Day,83.37
3711,61.0,,East,Home Decor,77.12,False,10.0,Credit Card,Express,89.81
3712,54.0,M,South,Electronics,59.69,False,8.0,PayPal,Standard,107.34
3713,36.0,,South,Toys,186.4,False,23.0,PayPal,Express,83.2
3714,35.0,M,East,Electronics,68.8,False,5.0,Credit Card,Standard,
3715,59.0,F,South,Home Decor,10.74,True,4.0,Credit Card,Standard,99.12
3716,26.0,M,North,Electronics,165.98000000000002,False,16.0,Debit Card,Express,85.49
3717,55.0,M,North,Home Decor,88.18,True,2.0,PayPal,Express,107.84
3718,46.0,M,East,Home Decor,51.56,False,8.0,Debit Card,Standard,83.28
3719,47.0,F,North,Toys,73.41,False,13.0,Credit Card,Standard,95.45
3720,28.0,F,South,Toys,104.61,True,17.0,Bank Transfer,Standard,92.31
3721,51.0,M,West,Electronics,32.62,True,2.0,Cash,Express,100.06
3722,30.0,M,East,Electronics,90.25,True,21.0,Credit Card,Standard,82.62
3723,49.0,F,North,Toys,119.05,False,19.0,PayPal,Express,80.78
3724,18.0,F,South,Toys,84.42,False,18.0,Debit Card,Express,24.71
3725,45.0,M,South,Electronics,39.83,False,15.0,Cash,Standard,86.16
3726,52.0,M,West,Home Decor,90.36,False,12.0,PayPal,Express,85.18
3727,62.0,F,West,Electronics,83.85,False,16.0,Cash,Standard,129.43
3728,51.0,F,East,Clothing,71.23,True,20.0,Debit Card,Standard,99.36
3729,23.0,F,Central,Clothing,28.82,True,12.0,Debit Card,Standard,73.16
3730,38.0,F,Central,Toys,60.88,False,2.0,Credit Card,Pickup,77.94
3731,36.0,F,West,Toys,118.00999999999999,False,23.0,Debit Card,Standard,74.0
3732,20.0,M,South,Electronics,72.25,True,17.0,Debit Card,Same Day,76.12
3733,40.0,F,East,Toys,41.11,False,19.0,Credit Card,Standard,55.55
,65.0,F,West,Electronics,16.91,True,8.0,Debit Card,Standard,119.7
3735,22.0,M,East,Electronics,59.06,False,10.0,Debit Card,Standard,67.03
3736,24.0,F,North,Toys,145.35,False,15.0,Credit Card,Express,62.67
3737,31.0,F,South,Toys,74.89,False,8.0,PayPal,Pickup,76.19
3738,18.0,F,South,Toys,43.35,False,11.0,Debit Card,Standard,44.17
3739,18.0,F,Central,Clothing,42.22,False,4.0,Debit Card,Standard,53.61
3740,31.0,M,East,Electronics,68.47,False,18.0,PayPal,Standard,67.98
3741,42.0,M,South,Toys,32.73,True,8.0,PayPal,Same Day,88.86
3742,41.0,M,Central,Electronics,54.78,False,23.0,Cash,Standard,73.64
3743,64.0,F,East,,199.32999999999998,False,20.0,Debit Card,Express,134.66
3744,47.0,M,West,Clothing,74.11,False,9.0,PayPal,Standard,105.81
3745,18.0,F,East,Clothing,96.15,False,8.0,Debit Card,Standard,80.58
3746,38.0,F,South,Toys,50.71,False,11.0,Credit Card,Standard,72.86
3747,20.0,M,South,,59.15,False,9.0,Debit Card,Pickup,54.58
3748,51.0,M,East,Electronics,0.0,False,12.0,Cash,Standard,78.56
3749,39.0,F,East,Toys,0.0,False,10.0,Debit Card,Pickup,48.66
3750,43.0,M,East,Clothing,75.25999999999999,False,19.0,Credit Card,Standard,86.38
3751,18.0,M,East,Electronics,104.37,True,2.0,Credit Card,Express,79.69
3752,67.0,M,North,Electronics,75.07,True,21.0,Debit Card,Standard,121.28
3753,40.0,M,South,Electronics,98.75,False,15.0,Bank Transfer,,94.38
3754,53.0,F,South,Home Decor,88.64,False,15.0,PayPal,Standard,95.57
3755,45.0,F,South,Toys,136.44,True,9.0,Debit Card,Express,119.47
3756,40.0,M,Central,Electronics,148.86,False,15.0,PayPal,Express,94.43
3757,29.0,F,North,Toys,183.13,True,22.0,Credit Card,Express,92.81
3758,45.0,F,West,Toys,124.54,False,2.0,PayPal,Express,93.52
3759,59.0,M,East,Electronics,118.35,False,19.0,PayPal,Express,102.92
3760,54.0,M,Central,Electronics,84.36,True,5.0,Credit Card,Express,114.68
3761,18.0,M,Central,Clothing,131.86,True,22.0,Credit Card,Express,63.43
3762,60.0,M,North,Electronics,145.57999999999998,False,7.0,Debit Card,Express,132.79
3763,44.0,F,South,Home Decor,11.86,False,7.0,Cash,Standard,75.93
3764,21.0,F,South,Toys,92.24000000000001,False,0.0,Credit Card,Express,47.37
3765,50.0,F,East,Clothing,100.28,False,0.0,Debit Card,Express,97.64
3766,18.0,M,South,Toys,89.5,False,7.0,Credit Card,Same Day,67.25
3767,59.0,F,West,Clothing,83.88,False,20.0,Debit Card,Standard,95.69
3768,33.0,F,West,,129.37,False,18.0,Credit Card,Express,65.94
3769,22.0,F,East,Toys,64.75999999999999,False,16.0,Credit Card,Standard,44.88
,18.0,F,West,Electronics,59.39,True,7.0,Credit Card,Standard,82.19
3771,24.0,,North,Toys,56.08,False,1.0,Bank Transfer,Same Day,58.04
3772,46.0,F,East,Clothing,76.59,False,17.0,Credit Card,Standard,90.79
3773,26.0,F,South,Toys,134.16,False,19.0,Debit Card,Same Day,84.58
3774,35.0,F,South,Clothing,60.88,False,2.0,Credit Card,Standard,84.19
3775,62.0,M,North,Electronics,28.490000000000002,False,7.0,Cash,Standard,116.75
3776,40.0,F,South,Electronics,20.92,False,5.0,Credit Card,Standard,70.46
3777,32.0,M,East,Toys,67.28,True,5.0,Bank Transfer,Standard,93.64
3778,53.0,F,West,Electronics,33.48,False,1.0,PayPal,Same Day,92.99
3779,27.0,M,West,Clothing,76.83,False,10.0,Credit Card,Standard,82.16
3780,47.0,M,East,Electronics,113.95,True,16.0,Credit Card,Express,105.72
3781,51.0,F,South,Clothing,91.65,True,9.0,Credit Card,Express,114.57
3782,51.0,F,West,Clothing,63.28,True,2.0,Credit Card,Same Day,125.39
3783,34.0,M,Central,,82.7,False,19.0,Debit Card,Standard,68.85
3784,33.0,M,West,Toys,68.09,False,8.0,Credit Card,Standard,75.3
3785,26.0,M,North,Electronics,143.49,False,20.0,Credit Card,Standard,84.25
3786,29.0,F,West,Toys,80.06,True,5.0,Credit Card,Standard,96.28
3787,42.0,M,South,Electronics,114.91,True,3.0,Credit Card,Express,114.95
3788,39.0,F,West,Clothing,63.09,True,10.0,Debit Card,Express,85.3
3789,20.0,M,West,Toys,143.93,True,19.0,Debit Card,Express,76.97
3790,57.0,F,North,Clothing,117.86,False,2.0,Debit Card,Express,115.18
3791,26.0,M,South,Clothing,110.31,True,15.0,Credit Card,Standard,102.66
3792,55.0,,East,Electronics,50.59,True,18.0,PayPal,Standard,109.05
3793,36.0,M,South,Electronics,62.64,False,14.0,PayPal,Standard,86.32
3794,44.0,F,Central,Electronics,68.68,False,18.0,PayPal,Pickup,84.34
3795,50.0,F,South,Clothing,85.47,True,0.0,Debit Card,Express,110.23
3796,33.0,M,East,Toys,171.25,True,22.0,Credit Card,Express,91.88
3797,29.0,M,North,Electronics,110.71000000000001,True,0.0,Debit Card,Express,96.6
3798,37.0,F,West,Clothing,104.95,False,9.0,Debit Card,Express,83.72
3799,50.0,F,East,Electronics,73.5,False,21.0,Credit Card,Pickup,79.25
3800,43.0,F,South,Toys,63.74,True,17.0,PayPal,Standard,90.62
3801,,F,South,Toys,92.36,False,12.0,Credit Card,Express,58.68
3802,55.0,M,West,Electronics,113.05,True,21.0,Credit Card,Standard,125.28
3803,29.0,M,North,Electronics,92.85,False,23.0,Debit Card,Same Day,62.67
3804,18.0,M,West,,68.59,True,0.0,Cash,Express,76.8
3805,29.0,F,North,Toys,28.57,True,2.0,PayPal,Standard,70.53
3806,47.0,F,North,Electronics,62.24,True,18.0,Debit Card,Same Day,104.87
3807,51.0,M,Central,Electronics,112.00999999999999,True,1.0,Debit Card,Express,124.75
3808,18.0,F,South,Toys,123.55,True,13.0,Debit Card,Express,79.28
3809,18.0,F,West,Toys,115.16,False,3.0,Credit Card,Express,55.08
3810,32.0,M,South,Electronics,129.26999999999998,True,13.0,Credit Card,Express,109.63
3811,50.0,M,North,Electronics,63.94,False,13.0,Debit Card,Pickup,104.47
3812,30.0,F,Central,Clothing,90.34,False,0.0,PayPal,Express,67.67
3813,27.0,M,North,Toys,140.24,False,23.0,Debit Card,Standard,73.87
3814,59.0,F,East,Electronics,38.98,False,11.0,Credit Card,Pickup,103.24
3815,47.0,M,East,Toys,100.28,False,19.0,Credit Card,Pickup,93.89
3816,43.0,F,Central,Clothing,73.48,False,11.0,Debit Card,Pickup,100.49
3817,38.0,F,East,Toys,57.42,False,6.0,PayPal,Pickup,76.21
3818,40.0,F,West,Toys,69.03,False,7.0,PayPal,Standard,84.52
3819,32.0,M,North,Toys,69.95,False,1.0,PayPal,Express,49.98
3820,18.0,F,South,Toys,66.32,False,19.0,Credit Card,Standard,40.66
3821,27.0,M,South,Electronics,52.13,False,13.0,Credit Card,Same Day,69.81
3822,48.0,F,West,Electronics,17.99,True,12.0,Credit Card,Pickup,99.0
3823,63.0,M,West,Electronics,34.84,False,9.0,Debit Card,Pickup,106.17
,29.0,F,Central,Toys,25.14,True,3.0,Credit Card,Pickup,68.82
3825,21.0,M,South,Toys,75.66,False,13.0,Bank Transfer,Same Day,64.08
3826,42.0,M,West,Clothing,93.7,False,6.0,Debit Card,Express,84.35
,18.0,M,North,Toys,145.69,True,17.0,Debit Card,Express,75.34
3828,43.0,F,East,Clothing,74.35,False,18.0,Debit Card,Same Day,85.92
3829,27.0,M,South,,52.05,False,4.0,Bank Transfer,Standard,59.77
3830,24.0,F,Central,Clothing,73.79,False,6.0,Credit Card,Standard,76.9
3831,33.0,F,South,Toys,139.32999999999998,True,22.0,Credit Card,Standard,100.91
3832,43.0,M,South,Toys,52.33,False,9.0,Debit Card,Standard,79.91
3833,18.0,M,South,Toys,51.64,False,13.0,Debit Card,Standard,48.32
3834,43.0,F,East,Home Decor,30.15,False,9.0,Credit Card,Standard,68.83
3835,50.0,F,West,Clothing,74.9,False,3.0,Credit Card,Express,84.95
3836,18.0,F,South,Toys,73.35,False,11.0,Debit Card,Standard,59.17
3837,55.0,F,East,Home Decor,68.76,False,6.0,Debit Card,Express,78.13
3838,51.0,M,North,Home Decor,91.81,False,17.0,Credit Card,Standard,94.65
3839,45.0,F,West,Toys,46.93,False,8.0,Debit Card,Standard,79.72
3840,53.0,M,West,Home Decor,77.82,True,17.0,,,110.16
3841,49.0,M,East,Clothing,88.92,False,19.0,Credit Card,Pickup,100.71
3842,18.0,M,Central,Electronics,74.14,False,19.0,Credit Card,Standard,54.57
3843,44.0,M,West,Toys,67.1,True,3.0,Credit Card,Standard,108.55
3844,49.0,F,East,Toys,36.84,False,16.0,Debit Card,Standard,64.67
3845,18.0,M,West,Toys,23.18,False,15.0,Cash,Standard,34.09
3846,46.0,M,Central,Clothing,28.63,False,0.0,Debit Card,Standard,81.81
3847,43.0,F,North,Toys,66.02,True,3.0,Debit Card,Same Day,106.76
3848,36.0,M,South,Toys,169.05,True,22.0,Debit Card,Express,94.53
3849,61.0,M,,Electronics,92.45,True,7.0,Cash,Express,142.47
3850,41.0,M,Central,Home Decor,122.24000000000001,False,18.0,Credit Card,Express,72.37
3851,57.0,M,East,Electronics,77.31,True,3.0,PayPal,Standard,139.91
3852,18.0,M,North,Electronics,57.18,False,6.0,Credit Card,Standard,61.09
3853,50.0,M,West,Electronics,75.97999999999999,False,16.0,Credit Card,Standard,95.49
3854,34.0,M,East,,117.41,False,10.0,Credit Card,Express,76.2
3855,50.0,F,East,Home Decor,54.58,False,7.0,Credit Card,Standard,89.79
3856,52.0,F,Central,Clothing,75.36,False,19.0,PayPal,Standard,97.68
3857,23.0,F,North,Toys,87.89,False,17.0,Bank Transfer,Pickup,57.69
3858,68.0,M,West,Electronics,48.72,True,10.0,Debit Card,Standard,139.36
3859,34.0,M,West,Toys,109.02000000000001,True,22.0,PayPal,Standard,87.01
3860,29.0,M,West,Electronics,42.92,False,5.0,Credit Card,Standard,67.71
3861,33.0,M,West,Toys,35.28,False,3.0,Credit Card,Same Day,58.89
3862,55.0,F,West,Clothing,42.41,False,3.0,Credit Card,Standard,99.95
3863,59.0,M,South,Electronics,37.64,True,3.0,Credit Card,Standard,122.57
3864,32.0,M,East,Electronics,31.4,False,19.0,Debit Card,Standard,50.7
3865,41.0,F,East,Electronics,42.45,True,4.0,Debit Card,Standard,102.47
3866,37.0,M,North,Electronics,151.14,True,22.0,Debit Card,Express,96.82
3867,19.0,F,North,Toys,146.31,False,23.0,Debit Card,Standard,66.91
3868,23.0,M,South,Electronics,111.62,True,23.0,Bank Transfer,Standard,84.56
3869,30.0,F,Central,Clothing,67.69,False,2.0,Debit Card,Standard,81.34
3870,42.0,F,West,Electronics,45.33,False,14.0,PayPal,Same Day,85.16
3871,39.0,M,South,Electronics,107.84,True,13.0,Credit Card,Express,107.67
3872,40.0,M,West,Clothing,83.08,False,14.0,Credit Card,Express,76.54
3873,36.0,F,North,Clothing,35.15,False,4.0,Credit Card,Standard,72.58
3874,50.0,M,West,Electronics,11.67,False,6.0,Credit Card,Same Day,78.33
3875,34.0,M,West,Electronics,90.53999999999999,True,17.0,Credit Card,Same Day,102.77
3876,32.0,F,South,Clothing,69.92,False,11.0,Credit Card,Standard,84.96
3877,35.0,F,South,Electronics,43.1,False,10.0,PayPal,Standard,75.3
3878,54.0,F,North,Home Decor,28.65,False,3.0,Credit Card,Standard,81.83
3879,53.0,F,South,Clothing,119.19,True,6.0,Credit Card,Express,130.84
3880,26.0,M,South,Clothing,88.91,True,21.0,PayPal,Standard,76.95
3881,49.0,M,East,Home Decor,135.22,False,22.0,Debit Card,Express,73.86
3882,36.0,F,Central,Toys,79.36,False,11.0,Debit Card,Standard,84.68
3883,48.0,F,East,Home Decor,68.64,False,5.0,Credit Card,Standard,94.32
3884,36.0,M,North,Electronics,69.55,False,12.0,Cash,Express,79.78
3885,46.0,F,West,Home Decor,27.67,False,0.0,PayPal,Pickup,71.33
3886,52.0,F,North,Clothing,120.64,False,5.0,Credit Card,Express,110.32
,43.0,M,South,Clothing,68.81,False,6.0,Debit Card,Standard,98.16
3888,39.0,F,East,Clothing,71.3,True,2.0,PayPal,Standard,114.4
3889,51.0,F,South,Clothing,99.87,False,16.0,Debit Card,Express,83.68
3890,33.0,M,South,Clothing,103.32,False,20.0,Debit Card,Standard,72.91
3891,52.0,F,East,Clothing,53.16,True,11.0,Credit Card,Standard,121.58
3892,48.0,F,South,Electronics,33.17,False,5.0,Debit Card,Standard,86.59
3893,43.0,F,South,Electronics,29.21,True,2.0,PayPal,Standard,98.36
3894,43.0,F,North,Electronics,71.27,True,9.0,Credit Card,Express,94.39
3895,55.0,M,South,Electronics,99.43,True,20.0,Debit Card,Standard,118.47
3896,19.0,M,West,Electronics,112.57,False,21.0,Credit Card,Same Day,60.04
3897,44.0,M,North,Clothing,67.09,False,5.0,Credit Card,Standard,98.55
3898,52.0,F,North,Clothing,98.16,False,21.0,PayPal,Standard,94.08
3899,36.0,F,East,Toys,83.21000000000001,True,16.0,Credit Card,Standard,91.61
3900,60.0,F,South,Clothing,51.16,False,14.0,Credit Card,Standard,110.58
3901,47.0,F,North,Toys,172.61,False,20.0,PayPal,Express,90.06
3902,20.0,M,North,Electronics,64.5,False,7.0,PayPal,Standard,67.25
3903,57.0,M,North,Clothing,52.38,False,4.0,Debit Card,Express,82.44
3904,50.0,F,North,Electronics,41.53,False,11.0,Debit Card,Standard,93.27
3905,34.0,M,West,Electronics,58.55,False,0.0,Debit Card,Standard,81.78
3906,42.0,M,West,Home Decor,81.77000000000001,False,18.0,PayPal,Standard,78.39
3907,50.0,F,North,Home Decor,61.72,False,3.0,PayPal,Pickup,93.36
3908,35.0,M,,Electronics,,True,17.0,PayPal,Standard,101.94
3909,31.0,F,North,Toys,57.04,False,4.0,Credit Card,Standard,67.27
3910,25.0,F,North,Toys,78.91,True,18.0,Credit Card,Standard,75.7
3911,65.0,M,West,Electronics,14.61,True,10.0,Cash,Standard,133.56
3912,25.0,M,South,Toys,0.620000000000001,False,11.0,Cash,Same Day,46.56
3913,53.0,M,West,Clothing,55.57,True,1.0,Debit Card,Standard,124.03
3914,24.0,M,North,Electronics,104.07,False,7.0,Debit Card,Express,67.03
3915,57.0,F,West,Clothing,44.31,False,6.0,PayPal,Standard,103.41
3916,41.0,M,West,Clothing,81.8,True,2.0,Credit Card,Express,97.15
3917,32.0,M,East,Electronics,103.75,True,0.0,Credit Card,Express,96.88
3918,18.0,F,West,Toys,59.45,False,11.0,Credit Card,Standard,52.23
3919,32.0,F,Central,Clothing,106.56,False,20.0,Debit Card,Standard,73.28
3920,70.0,M,North,Electronics,29.05,False,11.0,Debit Card,Standard,112.03
3921,45.0,F,East,Toys,88.64,False,17.0,Credit Card,Standard,85.57
3922,46.0,F,North,Toys,53.22,False,9.0,PayPal,Standard,84.11
3923,28.0,F,North,Clothing,55.48,False,3.0,Debit Card,Same Day,72.74
3924,65.0,M,East,Home Decor,47.36,False,5.0,Credit Card,Standard,104.93
3925,35.0,M,West,Electronics,59.05,,3.0,Bank Transfer,Same Day,83.28
3926,20.0,F,North,Toys,152.49,True,17.0,PayPal,Express,81.25
3927,41.0,M,North,Home Decor,21.0,True,2.0,Credit Card,Standard,81.75
3928,54.0,M,Central,Electronics,162.8,False,21.0,Debit Card,Express,103.9
3929,43.0,F,East,Home Decor,107.55,False,14.0,PayPal,Express,82.53
3930,26.0,M,North,Electronics,152.43,False,17.0,Credit Card,Express,78.72
3931,23.0,M,South,Clothing,68.95,True,16.0,Credit Card,Standard,78.22
3932,36.0,M,Central,Electronics,140.03,False,18.0,Debit Card,Express,85.02
3933,37.0,F,South,Toys,81.15,False,7.0,Debit Card,Standard,86.83
3934,24.0,M,Central,Toys,41.84,False,14.0,Credit Card,Standard,50.92
3935,32.0,M,South,Toys,91.38,False,16.0,Credit Card,Same Day,70.69
3936,27.0,M,South,Toys,172.25,False,20.0,,Express,64.88
3937,18.0,F,South,Clothing,122.15,False,17.0,Credit Card,Express,53.58
3938,45.0,M,South,Electronics,169.1,False,20.0,Bank Transfer,Express,95.8
3939,33.0,F,South,Toys,76.86,False,3.0,Debit Card,Standard,79.68
3940,48.0,M,South,Home Decor,169.54,False,23.0,Bank Transfer,Express,89.77
3941,46.0,M,East,Electronics,62.56,True,7.0,Credit Card,Standard,
3942,26.0,F,,Clothing,95.69,False,0.0,Debit Card,Express,65.34
3943,43.0,M,East,Home Decor,72.34,False,13.0,Credit Card,Standard,89.92
3944,38.0,F,West,Toys,86.08,False,1.0,PayPal,Express,65.54
3945,41.0,M,West,Toys,29.46,False,2.0,Debit Card,Standard,65.98
3946,52.0,M,North,Electronics,41.09,False,8.0,Cash,Standard,110.55
3947,57.0,F,East,Clothing,54.58,True,4.0,Debit Card,Standard,128.54
3948,67.0,M,East,Electronics,51.980000000000004,False,15.0,PayPal,Standard,104.74
3949,27.0,M,East,Electronics,27.76,True,7.0,Credit Card,Standard,77.63
3950,18.0,F,East,Toys,44.34,True,4.0,PayPal,Standard,64.67
3951,48.0,F,West,Home Decor,185.23000000000002,True,22.0,Credit Card,Express,117.62
3952,39.0,M,South,Electronics,0.0,False,12.0,Cash,Standard,73.63
3953,44.0,M,North,Electronics,103.72999999999999,False,11.0,Credit Card,Express,91.87
3954,19.0,F,South,Toys,65.6,False,1.0,Bank Transfer,Standard,56.55
3955,51.0,F,North,Clothing,37.5,True,6.0,Credit Card,Standard,112.5
3956,26.0,F,North,Toys,57.06,False,9.0,Debit Card,Same Day,61.03
3957,26.0,M,Central,Toys,124.78,True,2.0,Credit Card,Express,89.89
3958,25.0,F,North,Clothing,3.6899999999999977,False,9.0,Cash,Standard,58.09
3959,59.0,M,West,Home Decor,65.49,False,18.0,Cash,Standard,
3960,51.0,F,East,Clothing,120.9,True,22.0,PayPal,Standard,124.2
3961,30.0,F,South,Toys,140.05,False,21.0,Cash,Express,67.52
3962,21.0,M,North,Clothing,1.9200000000000017,False,4.0,Cash,Standard,52.21
3963,29.0,F,West,Electronics,99.45,True,13.0,PayPal,Express,90.97
3964,49.0,M,South,Electronics,42.09,False,13.0,Credit Card,Same Day,92.3
3965,42.0,M,South,Toys,49.85,False,5.0,PayPal,Pickup,77.42
3966,34.0,F,South,Electronics,150.69,False,1.0,Debit Card,Express,102.84
3967,36.0,M,Central,Clothing,109.94,True,20.0,PayPal,Same Day,99.97
3968,25.0,M,West,Electronics,16.59,False,1.0,PayPal,Standard,49.55
3969,41.0,M,North,Clothing,66.12,False,6.0,Debit Card,Express,69.31
3970,52.0,M,North,Electronics,104.8,True,22.0,PayPal,Standard,117.4
3971,37.0,F,North,Toys,143.29,False,19.0,Debit Card,Express,77.89
3972,27.0,M,South,Electronics,42.57,False,6.0,Debit Card,Standard,65.03
3973,27.0,F,North,Toys,93.47999999999999,True,19.0,Debit Card,Standard,85.49
3974,42.0,F,South,Home Decor,89.71000000000001,True,18.0,Credit Card,Standard,102.35
3975,50.0,F,South,Clothing,48.86,False,14.0,PayPal,Standard,96.93
3976,89.0,F,West,Clothing,68.01,True,12.0,PayPal,Standard,175.25
3977,52.0,M,Central,Electronics,37.32,True,12.0,Debit Card,Standard,113.66
3978,64.0,F,West,Clothing,102.78,True,10.0,Credit Card,Express,136.39
3979,59.0,M,South,Electronics,74.92,False,8.0,PayPal,Same Day,121.21
3980,22.0,M,West,Electronics,54.94,False,3.0,,Standard,64.97
3981,,F,West,Clothing,28.95,False,0.0,Debit Card,Standard,86.97
3982,37.0,M,East,Clothing,95.8,False,20.0,PayPal,Standard,74.15
3983,50.0,F,South,Clothing,68.69,True,9.0,Credit Card,Express,101.84
3984,58.0,F,North,Home Decor,74.89,True,18.0,Credit Card,Same Day,114.94
3985,46.0,M,South,Toys,75.62,False,6.0,Credit Card,Pickup,95.31
3986,32.0,M,North,Electronics,116.45,True,16.0,Credit Card,Express,88.22
3987,27.0,F,South,Clothing,107.75,True,12.0,Debit Card,Express,92.62
3988,23.0,M,South,Electronics,66.44,False,17.0,Debit Card,Standard,56.97
3989,62.0,M,East,Electronics,98.45,False,14.0,Credit Card,Express,111.72
3990,33.0,F,South,Toys,122.0,False,21.0,Credit Card,Express,
3991,34.0,M,Central,Electronics,66.57,True,3.0,Credit Card,Pickup,105.78
3992,39.0,F,East,Toys,162.88,False,21.0,Credit Card,Express,75.19
3993,56.0,M,South,Electronics,71.95,False,9.0,Debit Card,Standard,115.97
3994,32.0,M,North,Electronics,82.14,True,8.0,PayPal,Standard,111.07
3995,21.0,M,West,Electronics,156.1,True,18.0,Debit Card,Express,94.3
3996,38.0,F,Central,Electronics,39.08,False,7.0,Debit Card,Standard,77.04
3997,39.0,F,West,Toys,113.93,False,21.0,Credit Card,Standard,75.72
